id,time,long,lati,status,speed
22231,20:56:37,113.823067,22.674767,0,8
22231,20:56:45,113.823235,22.674683,0,18
22231,20:57:39,113.82338,22.67095,0,39
22231,20:26:34,113.832634,22.74,1,51
22231,11:14:43,113.843834,22.5996,0,0
22231,23:13:41,113.797585,22.674767,0,46
22231,00:59:58,113.855499,22.632017,1,75
22231,17:25:21,113.862198,22.579082,0,0
22231,11:57:45,113.863564,22.573784,1,1
22231,11:24:43,113.863869,22.599701,1,0
22231,16:42:27,113.869217,22.576433,1,0
22231,14:27:59,113.8694,22.576218,1,0
22231,07:51:37,113.871284,22.5686,1,29
22231,03:20:58,113.873863,22.587282,0,0
22231,04:20:58,113.873917,22.587282,0,0
22231,03:55:58,113.87397,22.587317,0,0
22231,22:43:34,113.87397,22.597717,1,13
22231,07:56:37,113.875084,22.571333,1,0
22231,14:24:59,113.875153,22.576733,1,7
22231,09:49:43,113.875168,22.57155,1,0
22231,07:50:37,113.8759,22.571466,1,0
22231,09:37:41,113.879417,22.568768,1,23
22231,21:16:04,113.880386,22.57855,0,46
22231,04:56:00,113.883034,22.582251,0,45
22231,12:12:45,113.883186,22.564199,1,0
22231,07:24:36,113.883949,22.565216,1,28
22231,19:20:29,113.884766,22.738518,1,14
22231,16:38:19,113.886032,22.580133,1,0
22231,07:42:37,113.886284,22.56085,0,13
22231,15:18:15,113.887421,22.561068,1,0
22231,19:42:29,113.888496,22.780718,1,1
22231,09:31:41,113.890633,22.562733,0,39
22231,07:44:37,113.89077,22.562668,0,31
22231,15:56:19,113.891151,22.565067,0,53
22231,14:02:59,113.893082,22.568632,1,1
22231,16:35:19,113.893883,22.57375,1,16
22231,12:35:53,113.894035,22.660017,0,102
22231,12:39:54,113.894951,22.676083,0,6
22231,22:20:37,113.895554,22.674482,0,82
22231,13:30:57,113.8993,22.571751,0,27
22231,16:24:19,113.899513,22.571983,1,13
22231,16:30:27,113.902,22.581551,0,13
22231,08:51:41,113.909035,22.56885,0,10
22231,12:22:53,113.909821,22.580999,1,55
22231,22:15:45,113.911163,22.658283,0,1
22231,13:03:55,113.911484,22.662518,0,36
22231,13:00:58,113.913918,22.674999,0,32
22231,12:33:00,113.914551,22.626101,0,96
22231,13:05:57,113.914886,22.653517,0,0
22231,21:39:05,113.919067,22.646282,1,63
22231,13:09:56,113.920982,22.625183,0,99
22231,02:42:56,113.92112,22.634701,0,73
22231,12:29:53,113.921135,22.615717,0,96
22231,21:38:07,113.921318,22.637966,1,76
22231,12:48:55,113.921387,22.67235,1,0
22231,18:37:15,113.921829,22.677151,1,12
22231,18:58:24,113.921982,22.687483,1,53
22231,18:36:13,113.922096,22.677134,1,0
22231,12:57:06,113.925514,22.677349,1,32
22231,18:39:12,113.927681,22.684784,1,26
22231,18:40:20,113.927933,22.684851,1,2
22231,18:44:14,113.929817,22.68475,0,9
22231,21:51:12,113.944618,22.683733,1,32
22231,01:08:52,113.94725,22.678633,1,88
22231,21:53:13,113.950203,22.688967,1,21
22231,02:03:55,114.034798,22.616283,1,7
22231,23:28:47,113.801369,22.725782,1,23
22231,20:35:34,113.815536,22.732384,1,30
22231,23:08:39,113.815636,22.6544,1,53
22231,23:24:46,113.810501,22.716217,1,35
22231,20:36:43,113.819565,22.730766,1,24
22231,20:39:36,113.822281,22.718166,1,0
22231,20:56:39,113.823067,22.674767,0,8
22231,20:56:47,113.823235,22.674683,0,18
22231,20:41:36,113.823799,22.717817,1,1
22231,20:50:37,113.82753,22.696484,0,49
22231,05:20:00,113.828949,22.616699,1,76
22231,23:28:49,113.801369,22.725782,1,23
22231,00:14:48,113.831131,22.594017,1,0
22231,11:01:43,113.843765,22.599483,0,0
22231,00:58:50,113.849152,22.624001,1,51
22231,00:59:50,113.854553,22.630917,1,74
22231,22:36:42,113.863533,22.607634,0,93
22231,16:47:21,113.864853,22.58185,0,30
22231,17:21:21,113.867203,22.574034,1,28
22231,14:17:59,113.869003,22.5914,0,9
22231,16:42:19,113.869202,22.576418,1,0
22231,09:48:43,113.874718,22.570999,1,0
22231,09:43:49,113.875381,22.564234,0,0
22231,14:20:59,113.875565,22.583317,1,24
22231,17:15:21,113.876236,22.571301,1,0
22231,14:57:15,113.876717,22.582333,0,56
22231,07:59:39,113.878967,22.573999,1,39
22231,09:35:41,113.88208,22.570749,0,29
22231,22:40:34,113.882652,22.602283,0,47
22231,19:14:29,113.884621,22.718616,1,43
22231,19:33:29,113.885429,22.780916,1,52
22231,19:34:29,113.88797,22.779949,1,0
22231,15:01:23,113.888,22.571484,0,28
22231,07:33:38,113.88887,22.557751,1,50
22231,17:05:21,113.889885,22.567066,0,1
22231,08:10:47,113.89035,22.5697,1,51
22231,06:58:36,113.891701,22.578583,1,41
22231,18:04:11,113.892418,22.578934,1,0
22231,12:38:53,113.893486,22.675716,0,25
22231,12:35:55,113.894035,22.660017,0,102
22231,09:29:41,113.894135,22.55925,1,0
22231,14:01:57,113.894333,22.567568,0,5
22231,15:42:25,113.896118,22.575283,1,0
22231,15:39:17,113.897598,22.568518,1,19
22231,09:23:41,113.898003,22.561983,1,31
22231,18:01:03,113.900368,22.579117,1,33
22231,19:02:29,113.901985,22.716232,0,63
22231,06:30:02,113.90892,22.567682,1,52
22231,13:03:57,113.911484,22.662518,0,36
22231,13:02:56,113.91188,22.665916,0,29
22231,02:47:58,113.91597,22.590384,0,49
22231,18:24:05,113.918648,22.646717,1,53
22231,02:42:58,113.92112,22.634701,0,73
22231,12:29:55,113.921135,22.615717,0,96
22231,12:48:57,113.921387,22.67235,1,0
22231,18:36:15,113.922096,22.677134,1,0
22231,18:35:13,113.92363,22.6772,0,4
22231,02:32:55,113.925331,22.685833,0,46
22231,18:39:14,113.927681,22.684784,1,26
22231,18:40:22,113.927933,22.684851,1,2
22231,12:54:55,113.929199,22.683901,0,8
22231,18:45:13,113.929649,22.684532,0,0
22231,21:51:14,113.944618,22.683733,1,32
22231,21:57:20,113.946266,22.6845,0,55
22231,21:54:14,113.950081,22.690367,1,1
22231,21:53:15,113.950203,22.688967,1,21
22231,02:13:55,114.002617,22.65575,1,60
22231,02:07:55,114.024635,22.635799,1,35
22231,01:32:50,114.063271,22.654751,0,0
22231,23:43:49,113.812263,22.702732,1,57
22231,23:33:48,113.803032,22.72555,1,3
22231,10:11:43,113.812767,22.624083,1,47
22231,20:36:37,113.819,22.730984,1,27
22231,20:36:42,113.819565,22.730766,1,24
22231,20:40:35,113.822319,22.718166,1,0
22231,20:59:49,113.82283,22.6632,0,0
22231,20:56:46,113.823235,22.674683,0,18
22231,20:53:39,113.82325,22.677883,0,47
22231,20:38:37,113.823685,22.724234,1,31
22231,20:41:35,113.823799,22.717817,1,1
22231,20:44:36,113.824486,22.7241,0,28
22231,20:50:36,113.82753,22.696484,0,49
22231,05:26:00,113.857216,22.613934,0,0
22231,20:21:34,113.8573,22.72995,1,83
22231,17:23:21,113.862534,22.574533,0,57
22231,14:30:59,113.863968,22.580383,1,15
22231,14:28:59,113.864365,22.579983,1,0
22231,12:02:45,113.86483,22.570833,0,42
22231,12:06:45,113.871384,22.561701,1,60
22231,04:54:00,113.873901,22.587883,0,47
22231,09:44:41,113.874397,22.565117,1,0
22231,15:23:15,113.87603,22.571367,1,0
22231,08:19:39,113.876152,22.572567,1,0
22231,11:51:45,113.876617,22.56315,1,0
22231,07:18:36,113.879097,22.579849,0,3
22231,16:52:21,113.879501,22.579399,1,15
22231,21:19:04,113.881767,22.57045,1,8
22231,14:58:15,113.882179,22.576799,0,55
22231,15:26:17,113.883018,22.564917,1,0
22231,07:48:37,113.883934,22.564533,1,0
22231,17:11:21,113.883949,22.564516,1,0
22231,21:17:04,113.88472,22.574383,0,43
22231,15:48:17,113.885513,22.580282,0,14
22231,15:49:17,113.887535,22.578382,1,50
22231,04:57:08,113.888649,22.577232,0,57
22231,04:58:00,113.89045,22.577383,0,21
22231,12:17:45,113.891983,22.566633,1,25
22231,16:04:19,113.894852,22.567066,0,19
22231,13:23:05,113.897514,22.570583,1,41
22231,05:03:08,113.89782,22.595633,1,67
22231,06:55:36,113.898384,22.572866,0,51
22231,06:15:00,113.899246,22.583982,0,38
22231,13:39:57,113.899666,22.562067,0,35
22231,17:55:03,113.90052,22.582649,0,14
22231,09:13:49,113.902946,22.581066,0,5
22231,06:29:02,113.908485,22.570717,0,31
22231,08:50:41,113.909065,22.566732,1,10
22231,19:00:23,113.914047,22.701218,1,66
22231,13:05:58,113.914886,22.653517,0,0
22231,18:31:12,113.920715,22.672483,0,46
22231,02:44:58,113.920853,22.617483,0,0
22231,12:29:54,113.921135,22.615717,0,96
22231,18:36:14,113.922096,22.677134,1,0
22231,12:52:03,113.922218,22.68565,1,75
22231,18:35:12,113.92363,22.6772,0,4
22231,18:40:15,113.927917,22.684834,1,0
22231,18:40:21,113.927933,22.684851,1,2
22231,12:55:56,113.928436,22.681467,0,15
22231,21:47:14,113.928947,22.68235,1,27
22231,18:41:12,113.929497,22.684299,1,19
22231,18:44:15,113.929817,22.68475,0,9
22231,21:51:13,113.944618,22.683733,1,32
22231,21:54:13,113.950081,22.690367,1,1
22231,01:17:50,114.049019,22.664017,1,86
22231,01:31:50,114.063271,22.654751,1,0
22231,01:49:53,114.087364,22.630699,0,61
22231,23:43:48,113.812263,22.702732,1,57
22231,23:31:46,113.800667,22.7258,1,6
22231,23:27:47,113.806969,22.725,1,60
22231,00:38:50,113.813286,22.624268,0,0
22231,23:46:46,113.803352,22.687532,1,65
22231,20:35:35,113.815536,22.732384,1,30
22231,23:31:48,113.800667,22.7258,1,6
22231,10:16:43,113.81823,22.6101,0,43
22231,00:55:50,113.818947,22.610916,1,59
22231,20:36:44,113.819565,22.730766,1,24
22231,20:40:37,113.822319,22.718166,1,0
22231,20:59:43,113.82283,22.6632,0,0
22231,20:41:37,113.823799,22.717817,1,1
22231,20:52:37,113.823814,22.683399,0,48
22231,20:44:38,113.824486,22.7241,0,28
22231,23:05:44,113.824699,22.638332,1,81
22231,20:25:39,113.834732,22.738716,1,48
22231,20:24:39,113.840569,22.736401,1,45
22231,11:13:43,113.843834,22.5996,0,0
22231,11:06:43,113.843903,22.599501,0,1
22231,07:07:36,113.844231,22.599617,1,1
22231,07:08:36,113.844269,22.599649,1,1
22231,07:11:36,113.853485,22.604549,0,31
22231,14:35:07,113.857269,22.583883,1,41
22231,14:32:59,113.859283,22.577267,0,33
22231,09:54:43,113.863953,22.580467,1,0
22231,20:20:32,113.867035,22.7278,1,62
22231,14:50:07,113.867653,22.603416,1,41
22231,07:52:37,113.868431,22.569866,1,0
22231,16:49:21,113.871849,22.587233,0,28
22231,09:45:41,113.872551,22.566517,1,41
22231,08:26:39,113.874298,22.565367,1,12
22231,14:54:15,113.877785,22.59325,0,51
22231,11:49:45,113.879333,22.560583,1,0
22231,09:36:41,113.882614,22.571234,1,26
22231,07:21:36,113.884583,22.573017,0,40
22231,21:23:12,113.887733,22.582417,1,40
22231,05:01:00,113.888069,22.588682,1,21
22231,19:44:29,113.888397,22.780132,1,1
22231,15:02:15,113.889,22.569349,0,0
22231,16:08:19,113.890846,22.57085,0,10
22231,07:45:37,113.891479,22.561983,1,4
22231,11:43:43,113.892532,22.560749,0,18
22231,13:49:57,113.893379,22.567368,1,34
22231,21:27:04,113.893829,22.584999,1,0
22231,02:55:58,113.894165,22.585318,1,0
22231,08:06:39,113.894653,22.562717,0,15
22231,06:10:00,113.896896,22.582666,0,0
22231,16:12:19,113.898315,22.572901,1,1
22231,17:54:03,113.898621,22.5847,0,26
22231,16:13:19,113.898834,22.572018,1,33
22231,16:22:19,113.899513,22.566433,1,25
22231,09:15:41,113.900452,22.583082,0,23
22231,17:58:55,113.90097,22.582417,0,0
22231,06:52:36,113.901733,22.568832,0,3
22231,12:34:52,113.904617,22.649933,0,93
22231,08:54:41,113.906319,22.572001,0,0
22231,09:09:41,113.908234,22.57485,0,19
22231,20:01:31,113.908234,22.759018,0,28
22231,13:04:56,113.913284,22.655567,0,57
22231,13:01:03,113.91375,22.674168,0,48
22231,01:05:51,113.914085,22.658882,1,88
22231,18:25:05,113.915253,22.652,1,27
22231,12:32:52,113.915749,22.624767,0,88
22231,02:46:58,113.915802,22.597834,0,74
22231,13:11:55,113.916267,22.599518,0,88
22231,18:24:06,113.918648,22.646717,1,53
22231,22:11:22,113.920151,22.670418,1,61
22231,18:30:12,113.920334,22.669567,0,0
22231,02:45:56,113.920685,22.608749,0,88
22231,18:31:14,113.920715,22.672483,0,46
22231,02:43:56,113.920952,22.623716,0,78
22231,12:51:56,113.922066,22.684134,1,84
22231,12:52:05,113.922218,22.68565,1,75
22231,18:38:14,113.922302,22.686382,1,54
22231,18:35:14,113.92363,22.6772,0,4
22231,18:54:22,113.924301,22.68635,1,29
22231,02:32:56,113.925331,22.685833,0,46
22231,18:40:23,113.927933,22.684851,1,2
22231,02:33:55,113.928329,22.684401,0,44
22231,12:55:58,113.928436,22.681467,0,15
22231,18:41:14,113.929497,22.684299,1,19
22231,18:43:15,113.931015,22.686234,0,12
22231,21:48:12,113.932167,22.682917,1,24
22231,21:54:15,113.950081,22.690367,1,1
22231,02:20:55,114.003464,22.661167,0,0
22231,02:04:55,114.033134,22.61525,1,43
22231,02:01:55,114.034248,22.625467,1,2
22231,01:15:50,114.04203,22.683832,1,86
22231,01:18:50,114.049667,22.652651,1,79
22231,01:36:50,114.074997,22.651882,1,52
22231,23:21:47,113.806816,22.6919,1,69
22231,23:30:47,113.800919,22.726549,1,37
22231,23:20:48,113.804802,22.688566,1,10
22231,23:26:49,113.807831,22.717817,1,56
22231,23:24:48,113.810501,22.716217,1,35
22231,00:40:30,113.813301,22.62425,0,5
22231,20:54:38,113.821098,22.675768,0,27
22231,20:37:35,113.823547,22.730249,1,18
22231,20:45:37,113.827736,22.723,0,13
22231,20:25:41,113.834732,22.738716,1,48
22231,14:12:59,113.854881,22.604218,0,21
22231,14:34:07,113.855667,22.580334,1,46
22231,09:58:43,113.858833,22.5849,1,0
22231,14:43:07,113.866531,22.596184,1,53
22231,07:53:37,113.867218,22.570732,0,11
22231,11:29:43,113.870117,22.58975,1,22
22231,08:31:47,113.871765,22.561649,0,38
22231,07:01:36,113.873802,22.5858,1,85
22231,04:35:58,113.873817,22.587233,0,0
22231,05:06:00,113.873817,22.618151,1,89
22231,19:22:29,113.875984,22.752567,1,58
22231,19:31:29,113.877098,22.784184,1,74
22231,22:46:34,113.880516,22.59045,1,14
22231,05:42:42,113.880669,22.594032,0,1
22231,22:48:34,113.881767,22.58375,1,16
22231,06:44:02,113.882416,22.571133,1,19
22231,08:39:39,113.885803,22.562267,1,0
22231,22:22:36,113.887917,22.674116,0,18
22231,19:42:37,113.88842,22.7805,1,20
22231,12:37:55,113.892517,22.674932,0,13
22231,09:28:41,113.893135,22.558332,1,0
22231,13:25:57,113.893898,22.568033,1,10
22231,12:40:55,113.895119,22.676451,0,0
22231,08:05:47,113.895569,22.563566,0,0
22231,16:16:19,113.89653,22.569767,1,0
22231,13:46:57,113.896797,22.565451,0,0
22231,06:00:00,113.896919,22.582684,0,0
22231,11:34:43,113.898132,22.567801,1,41
22231,06:50:36,113.898201,22.563667,0,35
22231,16:12:27,113.898331,22.572918,1,1
22231,15:59:19,113.899818,22.571333,0,1
22231,13:38:57,113.902,22.560534,0,0
22231,20:08:31,113.902435,22.734716,0,62
22231,20:09:31,113.902496,22.729982,0,0
22231,08:47:39,113.903519,22.561483,1,0
22231,09:10:41,113.90638,22.577133,0,31
22231,23:48:54,113.800552,22.672768,1,63
22231,19:03:29,113.907066,22.717234,0,60
22231,13:02:58,113.91188,22.665916,0,29
22231,12:59:57,113.9151,22.675117,0,40
22231,02:41:07,113.916252,22.64905,0,73
22231,18:26:05,113.917213,22.657433,1,70
22231,13:13:55,113.917664,22.587999,0,23
22231,18:30:20,113.920334,22.669582,0,3
22231,22:10:23,113.920464,22.672367,1,54
22231,18:31:23,113.920868,22.673468,0,57
22231,21:37:04,113.92112,22.626534,1,79
22231,12:30:55,113.921165,22.617268,0,0
22231,02:41:58,113.921204,22.643118,0,24
22231,12:47:57,113.921631,22.672684,1,32
22231,22:09:21,113.922264,22.677032,1,0
22231,12:57:56,113.922348,22.677067,1,26
22231,22:08:20,113.923698,22.67705,1,23
22231,22:05:15,113.927086,22.680218,0,4
22231,22:02:13,113.930634,22.683468,0,48
22231,02:32:03,113.931099,22.6833,0,62
22231,22:01:15,113.933502,22.683083,0,0
22231,01:07:51,113.93615,22.67135,1,90
22231,21:59:13,113.937233,22.68305,0,12
22231,21:58:13,113.941284,22.683599,0,1
22231,21:57:19,113.946266,22.6845,0,55
22231,21:52:15,113.947479,22.685734,1,0
22231,01:09:51,113.959717,22.684267,1,90
22231,01:10:58,113.97493,22.68705,1,88
22231,02:21:55,114.002182,22.661383,0,52
22231,01:14:50,114.027786,22.684017,1,93
22231,02:02:55,114.035698,22.621317,1,65
22231,01:16:50,114.048332,22.676416,1,78
22231,01:37:50,114.077347,22.645451,1,37
22231,01:50:53,114.081436,22.629101,0,0
22231,23:19:47,113.801567,22.681168,1,72
22231,23:30:55,113.801102,22.727383,1,40
22231,23:21:49,113.806816,22.6919,1,69
22231,23:27:49,113.806969,22.725,1,60
22231,00:48:50,113.811699,22.627832,0,8
22231,23:50:55,113.811813,22.658051,1,71
22231,23:23:46,113.812767,22.707582,1,54
22231,23:06:44,113.822533,22.642349,1,1
22231,20:52:39,113.823814,22.683399,0,48
22231,23:05:46,113.824699,22.638332,1,81
22231,23:05:37,113.825783,22.637182,1,79
22231,20:27:34,113.826553,22.743717,1,0
22231,20:50:44,113.827698,22.695818,0,24
22231,20:48:36,113.82843,22.708817,0,57
22231,20:47:37,113.831032,22.716316,0,54
22231,07:10:36,113.848366,22.603201,0,40
22231,03:04:58,113.8554,22.580549,0,65
22231,05:26:08,113.857246,22.613832,0,19
22231,11:21:43,113.859482,22.60405,1,25
22231,14:31:59,113.860764,22.578167,1,26
22231,14:14:59,113.861214,22.603468,0,6
22231,14:36:59,113.862984,22.581182,1,0
22231,22:57:34,113.86322,22.581249,1,47
22231,14:15:59,113.863533,22.6001,0,46
22231,20:20:34,113.867035,22.7278,1,62
22231,00:05:48,113.868614,22.565901,1,70
22231,16:45:19,113.86908,22.577368,0,17
22231,14:55:23,113.873421,22.588734,0,62
22231,11:53:45,113.873833,22.565483,1,36
22231,03:50:58,113.873932,22.587317,0,0
22231,03:35:58,113.874031,22.587467,0,0
22231,14:05:59,113.876434,22.582899,1,66
22231,08:33:39,113.876518,22.56735,0,42
22231,17:13:29,113.876701,22.570801,1,52
22231,17:00:21,113.877098,22.562599,1,51
22231,17:41:01,113.878365,22.592199,0,0
22231,07:00:36,113.881699,22.577868,1,38
22231,15:47:17,113.884354,22.577682,0,0
22231,12:16:45,113.889053,22.569332,1,27
22231,16:09:19,113.892868,22.572767,0,13
22231,09:20:41,113.893417,22.572451,1,43
22231,17:52:03,113.893867,22.585484,0,0
22231,15:29:17,113.894035,22.554268,1,24
22231,19:11:29,113.894096,22.7206,0,6
22231,11:41:43,113.894402,22.55335,0,23
22231,09:26:41,113.89547,22.5588,1,12
22231,12:18:45,113.895653,22.568817,1,0
22231,05:55:00,113.897064,22.582867,0,0
22231,06:05:00,113.897079,22.5828,0,0
22231,13:48:57,113.897232,22.56505,1,5
22231,18:02:03,113.898048,22.577183,1,32
22231,15:37:17,113.900948,22.565201,0,7
22231,19:52:31,113.901649,22.757483,1,0
22231,02:52:58,113.902649,22.580784,1,5
22231,12:34:54,113.904617,22.649933,0,93
22231,23:29:46,113.800865,22.726116,1,8
22231,13:16:57,113.905998,22.577967,1,0
22231,12:33:53,113.908066,22.636499,0,94
22231,13:01:56,113.912582,22.668917,0,37
22231,22:14:35,113.912636,22.656433,0,63
22231,13:04:58,113.913284,22.655567,0,57
22231,01:05:53,113.914085,22.658882,1,88
22231,18:25:07,113.915253,22.652,1,27
22231,21:40:05,113.915482,22.65395,1,54
22231,19:56:31,113.916115,22.756849,1,41
22231,18:59:22,113.91658,22.69235,1,17
22231,18:24:08,113.918648,22.646717,1,53
22231,21:41:04,113.919785,22.661716,1,67
22231,18:30:14,113.920334,22.669567,0,0
22231,02:45:58,113.920685,22.608749,0,88
22231,13:07:55,113.920799,22.643818,0,31
22231,02:37:56,113.920799,22.67165,0,18
22231,02:43:58,113.920952,22.623716,0,78
22231,12:49:06,113.921387,22.67235,1,0
22231,12:49:57,113.921387,22.67235,1,0
22231,18:23:07,113.921432,22.638783,1,67
22231,12:51:58,113.922066,22.684134,1,84
22231,18:54:24,113.924301,22.68635,1,29
22231,02:32:58,113.925331,22.685833,0,46
22231,18:39:21,113.927902,22.684668,1,4
22231,02:33:57,113.928329,22.684401,0,44
22231,18:50:21,113.928596,22.68145,1,20
22231,02:34:56,113.928635,22.68195,0,35
22231,18:47:15,113.928749,22.682016,0,19
22231,18:53:22,113.928764,22.684334,1,36
22231,02:30:05,113.941933,22.683683,0,78
22231,01:19:50,114.047684,22.640516,1,90
22231,01:54:55,114.051147,22.630632,0,70
22231,01:28:50,114.061386,22.644083,1,0
22231,01:38:50,114.078598,22.643784,1,50
22231,23:34:47,113.803032,22.7257,0,0
22231,23:30:46,113.800919,22.726549,1,37
22231,23:20:47,113.804802,22.688566,1,10
22231,23:26:48,113.807831,22.717817,1,56
22231,23:22:46,113.811798,22.699766,1,57
22231,00:41:50,113.812714,22.626568,0,0
22231,20:31:34,113.818253,22.731434,1,35
22231,20:54:37,113.821098,22.675768,0,27
22231,20:28:34,113.823303,22.745501,1,62
22231,20:37:34,113.823547,22.730249,1,18
22231,20:45:36,113.827736,22.723,0,13
22231,23:53:48,113.829514,22.645599,1,78
22231,20:46:46,113.833466,22.721001,0,13
22231,20:25:40,113.834732,22.738716,1,48
22231,00:57:50,113.839066,22.620533,1,72
22231,20:24:40,113.840569,22.736401,1,45
22231,22:34:34,113.855049,22.621134,0,0
22231,14:09:59,113.858536,22.604401,1,6
22231,22:31:34,113.859253,22.631201,0,42
22231,17:24:21,113.861519,22.578533,0,56
22231,17:26:21,113.862221,22.579067,0,0
22231,14:29:59,113.864365,22.57995,1,0
22231,16:46:29,113.865417,22.579283,0,39
22231,11:56:45,113.86602,22.57185,1,0
22231,16:44:19,113.869202,22.57765,1,0
22231,17:20:21,113.869583,22.575983,1,24
22231,16:59:29,113.873283,22.560949,1,0
22231,08:20:39,113.876167,22.5725,1,1
22231,14:21:59,113.878304,22.58065,1,16
22231,08:28:39,113.87883,22.565283,1,26
22231,16:56:21,113.879265,22.5658,1,64
22231,08:14:39,113.881554,22.580584,1,12
22231,07:22:36,113.882385,22.571133,1,0
22231,15:27:17,113.883217,22.564734,1,24
22231,01:03:53,113.885834,22.658266,1,97
22231,09:32:41,113.88855,22.5648,0,23
22231,18:07:03,113.889915,22.58145,0,0
22231,12:36:55,113.890984,22.671534,0,1
22231,13:43:05,113.893234,22.568068,0,0
22231,08:06:47,113.894447,22.562532,0,15
22231,17:53:03,113.894585,22.585318,0,35
22231,13:59:57,113.895119,22.568684,1,14
22231,12:41:55,113.895134,22.676149,0,0
22231,16:32:19,113.896049,22.575718,0,0
22231,13:57:57,113.896133,22.5693,1,0
22231,06:23:02,113.896431,22.565468,0,55
22231,06:22:02,113.898117,22.563467,1,4
22231,13:22:57,113.8983,22.571234,1,53
22231,06:21:02,113.899536,22.56695,1,0
22231,01:04:50,113.900284,22.659134,1,90
22231,20:06:31,113.9021,22.740482,0,0
22231,15:07:15,113.903366,22.561399,1,23
22231,06:19:00,113.9067,22.573967,0,38
22231,09:09:31,113.908401,22.574551,0,4
22231,12:59:56,113.9151,22.675117,0,40
22231,22:11:20,113.920151,22.670418,1,61
22231,18:29:15,113.920303,22.669567,0,0
22231,18:31:22,113.920868,22.673468,0,57
22231,02:41:57,113.921204,22.643118,0,24
22231,12:48:08,113.921402,22.67235,1,0
22231,12:47:56,113.921631,22.672684,1,32
22231,12:50:56,113.921631,22.67635,1,56
22231,22:09:20,113.922264,22.677032,1,0
22231,18:38:12,113.922302,22.686382,1,54
22231,12:53:55,113.925049,22.685833,0,40
22231,22:07:22,113.925133,22.676832,0,1
22231,02:35:57,113.925232,22.676649,0,43
22231,01:06:53,113.925819,22.663418,1,86
22231,21:46:14,113.926552,22.679501,1,37
22231,21:46:20,113.926804,22.679832,1,10
22231,22:05:14,113.927086,22.680218,0,4
22231,18:46:13,113.929451,22.684299,0,8
22231,18:43:13,113.931015,22.686234,0,12
22231,02:31:57,113.932365,22.683033,0,51
22231,01:07:50,113.93615,22.67135,1,90
22231,21:57:18,113.946266,22.6845,0,55
22231,02:12:55,114.00602,22.651133,1,84
22231,05:02:00,113.889915,22.593367,1,83
22231,23:19:46,113.801567,22.681168,1,72
22231,05:17:00,113.808098,22.62125,1,64
22231,23:24:47,113.810501,22.716217,1,35
22231,00:43:50,113.812714,22.626568,0,0
22231,20:39:37,113.822281,22.718166,1,0
22231,20:51:39,113.826767,22.689383,0,67
22231,20:49:39,113.827217,22.702499,0,29
22231,20:50:38,113.82753,22.696484,0,49
22231,23:03:36,113.832947,22.625868,1,80
22231,10:26:43,113.843597,22.5994,0,2
22231,07:13:36,113.862129,22.602283,0,13
22231,14:16:59,113.866997,22.5949,0,39
22231,19:30:29,113.870949,22.786301,1,0
22231,04:53:00,113.872398,22.5903,0,29
22231,14:19:59,113.873199,22.586033,0,19
22231,09:43:41,113.875603,22.564051,0,35
22231,16:54:21,113.876518,22.572933,1,1
22231,03:08:58,113.876534,22.591017,0,73
22231,08:00:39,113.882401,22.570618,1,38
22231,19:16:29,113.884949,22.7223,1,0
22231,14:59:15,113.885818,22.5735,0,0
22231,15:19:15,113.886482,22.561899,1,50
22231,15:01:15,113.88755,22.571951,0,31
22231,22:22:35,113.887917,22.674116,0,18
22231,17:44:03,113.888435,22.592951,0,0
22231,19:35:29,113.888535,22.7803,1,26
22231,07:46:37,113.88987,22.563583,1,18
22231,00:00:48,113.89003,22.581301,0,64
22231,08:10:39,113.891151,22.569017,1,41
22231,12:37:54,113.892517,22.674932,0,13
22231,22:21:34,113.892937,22.675301,0,1
22231,08:09:39,113.892998,22.565968,1,7
22231,12:38:54,113.893486,22.675716,0,25
22231,09:19:41,113.894699,22.574232,1,18
22231,12:40:54,113.895119,22.676451,0,0
22231,16:03:19,113.89608,22.565916,1,0
22231,09:24:41,113.896568,22.559717,1,1
22231,06:34:02,113.898582,22.557617,0,52
22231,15:40:17,113.898666,22.5714,1,0
22231,13:31:05,113.899864,22.571333,0,39
22231,09:14:41,113.900803,22.582767,0,35
22231,16:21:27,113.90123,22.564632,1,0
22231,06:47:02,113.901566,22.559282,1,61
22231,06:53:36,113.902,22.569099,0,22
22231,09:12:41,113.905365,22.578283,0,33
22231,02:51:58,113.908966,22.580482,1,38
22231,22:15:34,113.911217,22.658283,0,2
22231,13:03:58,113.911484,22.662518,0,36
22231,13:02:57,113.91188,22.665916,0,29
22231,13:14:57,113.914536,22.585367,1,14
22231,13:06:58,113.915565,22.65015,0,74
22231,02:41:06,113.916252,22.64905,0,73
22231,12:58:55,113.919815,22.676382,0,25
22231,22:10:22,113.920464,22.672367,1,54
22231,21:36:07,113.921021,22.617416,1,31
22231,12:30:54,113.921165,22.617268,0,0
22231,12:48:58,113.921387,22.67235,1,0
22231,12:57:55,113.922348,22.677067,1,26
22231,18:34:15,113.923767,22.677134,0,0
22231,18:39:15,113.927681,22.684784,1,26
22231,18:51:21,113.928902,22.682333,1,27
22231,12:54:56,113.929199,22.683901,0,8
22231,18:45:14,113.929649,22.684532,0,0
22231,22:02:12,113.930634,22.683468,0,48
22231,22:01:14,113.933502,22.683083,0,0
22231,21:59:12,113.937233,22.68305,0,12
22231,21:58:12,113.941284,22.683599,0,1
